id,student_id,section_meeting_id,date,code,minutes,notes,created_at,updated_at
e27a16e1-6ffb-453e-a86e-99f72871e7cc,6122ff63-dbfd-40f4-81ee-e93f9190d653,c930d66c-41a4-4103-ae8a-a4a33f291162,2025-05-07,FAM,30,,2025-09-05T17:34:23.314474+00:00,2025-09-05T17:34:23.314474+00:00
a8182cc4-25a5-4660-892a-4aaf3c7d3dc5,6ace31c2-2761-4594-bf27-05741275c293,9d60df03-ff47-4e96-be06-e7eaf035d197,2025-04-01,QUA,30,Left early for appointment,2025-09-05T17:34:23.314493+00:00,2025-09-05T17:34:23.314493+00:00
eb90a2f4-e806-496d-a56d-3198ac22b9a3,ee9634bf-b92f-4093-89ba-fe9f20ed2adb,9d60df03-ff47-4e96-be06-e7eaf035d197,2025-05-30,A-UNX,30,Parent called,2025-09-05T17:34:23.314511+00:00,2025-09-05T17:34:23.314511+00:00
54721367-9299-4f08-8f7f-a679d1766b01,a9299f20-a26d-4f77-8e7b-b79df3b0305a,2dddab6e-e68a-465b-a2a5-0577cd023e12,2025-06-16,UN,30,Left early for appointment,2025-09-05T17:34:23.314529+00:00,2025-09-05T17:34:23.314529+00:00
0cb3964f-17ed-401f-9779-bb99da3c8a84,aaf386f3-6ac7-41fe-9ed6-a083ff6e405b,3de16451-b7bc-4b74-9f69-65e8afd0a5fa,2025-06-16,P,0,Left early for appointment,2025-09-05T17:34:23.314547+00:00,2025-09-05T17:34:23.314547+00:00
4f3dd1f0-5409-4bcb-afb5-1e94d79325ba,4a75ce3b-6df4-45f2-9cc9-397ca40e4c6e,02725e9f-ac35-4725-8ec5-ca985b08c8e5,2025-03-21,MED,30,Parent called,2025-09-05T17:34:23.314565+00:00,2025-09-05T17:34:23.314565+00:00
18768eb2-ebdb-4e03-81b5-e3aa4820930b,c48e6e6a-28df-4744-b568-f19b3a4a7ac5,7e382bb6-8d52-4a99-8424-30bed02eeb13,2025-04-19,MED,15,Parent called,2025-09-05T17:34:23.314583+00:00,2025-09-05T17:34:23.314583+00:00
83077b36-3d71-43ed-9232-2f10fb63128c,93d8da2f-34c9-4523-bf1e-3d06d9cc9fd3,b24eefef-bae5-4c30-bb7c-fd2391ec371e,2025-08-10,SA,10,Excused absence,2025-09-05T17:34:23.314600+00:00,2025-09-05T17:34:23.314600+00:00
96dae404-2acf-4636-8b80-a869d841533f,56c29032-427b-42e9-855a-f420c89ebb64,1165957b-382a-4346-84b3-0ba3acbfd338,2025-04-05,QUA,10,Verified by office,2025-09-05T17:34:23.314618+00:00,2025-09-05T17:34:23.314618+00:00
c5821994-3b4d-43b4-9576-797f136e45f7,0f89ea3a-a47d-4a92-91f5-8fda4b325cb8,2203b3ac-1bdf-46a1-b22f-1c08ccec6621,2025-07-10,OSS,15,Parent called,2025-09-05T17:34:23.314636+00:00,2025-09-05T17:34:23.314636+00:00
935dda3f-647c-4a85-ad2c-c18b0d25e971,81c62899-b0e4-4cf7-8d93-6bf550ab66d3,67fae5a0-7373-4df7-a232-f80689541d74,2025-04-29,UN,45,Verified by office,2025-09-05T17:34:23.314653+00:00,2025-09-05T17:34:23.314653+00:00
34ab30c5-1bbd-44f8-b8b1-7c4d5acc37b2,5497bab3-8c03-4960-b086-0852fffb6d0d,e5092691-a207-4f5e-b14b-658067b1a183,2025-04-21,ED-UNX,5,,2025-09-05T17:34:23.314674+00:00,2025-09-05T17:34:23.314674+00:00
337857ec-f91d-402a-9212-6a546a9e46cd,4a75ce3b-6df4-45f2-9cc9-397ca40e4c6e,010ddeeb-2ecc-4ef3-b3d3-7686c3898f24,2025-04-23,ISS,,,2025-09-05T17:34:23.314692+00:00,2025-09-05T17:34:23.314692+00:00
bb46f7a5-bd31-45dd-8c20-6183ded97e07,a47736c6-6639-44c6-bfaf-f722b7f4ad20,950b233b-e76d-4a7c-8f60-8e2978bbfec9,2025-05-22,ISS,15,Verified by office,2025-09-05T17:34:23.314711+00:00,2025-09-05T17:34:23.314711+00:00
d8e800b3-561e-47d4-9e22-163b4995d917,739d9103-c19c-4bd6-9885-8ca94d530ec1,262f396b-bd8d-4e73-b6aa-c5f89ca08f03,2025-04-09,T-EXC,30,Parent called,2025-09-05T17:34:23.314731+00:00,2025-09-05T17:34:23.314731+00:00
37f22602-9693-40ee-905b-7d1f9c36f7ad,c151150b-a12c-41a0-a43f-8357bc1e8c20,3a7e28bf-66ac-439e-9536-bc214ac50d7b,2025-08-23,A-EXC,60,Parent called,2025-09-05T17:34:23.314752+00:00,2025-09-05T17:34:23.314752+00:00
9a268349-4447-4e00-b941-a8ab479247d9,739d9103-c19c-4bd6-9885-8ca94d530ec1,33162a55-9e91-4d77-b333-43d45469f7dd,2025-08-09,ED-EXC,0,,2025-09-05T17:34:23.314770+00:00,2025-09-05T17:34:23.314770+00:00
7ef1dce2-64f3-460d-8332-e6a33b41c77b,ad8013c3-0d83-44f2-8577-addfed5bb9cf,22c768ec-27bf-46c8-b8e6-0f56f2d47ce1,2025-05-10,MED,10,Parent called,2025-09-05T17:34:23.314789+00:00,2025-09-05T17:34:23.314789+00:00
e4298994-fbf6-4510-86ba-5ad9a07dc266,266955de-b5f6-4b0b-a9bd-71b12a555e17,312345d3-18f5-47ab-a42e-a14f01f7aa6c,2025-04-14,T-EXC,45,Parent called,2025-09-05T17:34:23.314806+00:00,2025-09-05T17:34:23.314806+00:00
dc142fc1-a8f7-4f43-9aae-e6f975728cb7,aaf386f3-6ac7-41fe-9ed6-a083ff6e405b,f5e46cc1-e376-404a-82a9-a29f90355bc4,2025-06-19,MED,15,Verified by office,2025-09-05T17:34:23.314824+00:00,2025-09-05T17:34:23.314824+00:00
87172485-47fe-4fd9-a13c-97745e08c086,05b43eba-fd82-4b37-840b-d5db8f4efb74,f5e46cc1-e376-404a-82a9-a29f90355bc4,2025-06-08,A-UNX,30,Left early for appointment,2025-09-05T17:34:23.314842+00:00,2025-09-05T17:34:23.314842+00:00
193918d5-59c8-496f-8911-62279e1b9b55,130bac8c-248c-4f46-ad42-c4854bd2e630,fc453b56-725d-4444-b2db-100aee1ec0eb,2025-05-25,SA,5,Tardy due to bus delay,2025-09-05T17:34:23.314860+00:00,2025-09-05T17:34:23.314860+00:00
5c42158d-6a93-4ae0-b367-ae86b68596a8,c0ad55d4-dc88-448c-bf92-e8e04cb4a6f0,2203b3ac-1bdf-46a1-b22f-1c08ccec6621,2025-03-17,FAM,45,Parent called,2025-09-05T17:34:23.314877+00:00,2025-09-05T17:34:23.314877+00:00
af4f99db-8c92-4953-91cc-8e0aef8ca375,5497bab3-8c03-4960-b086-0852fffb6d0d,3b1c8ed9-b67a-4f28-a099-16fce4a88937,2025-05-16,A-EXC,5,,2025-09-05T17:34:23.314895+00:00,2025-09-05T17:34:23.314895+00:00
7f7f24e7-9383-49e2-976c-38bb8b9b3fe3,891a7e69-73c7-4f9f-b38a-6bf90053de9c,99f996df-20b6-4041-ad57-a6c3500a0425,2025-07-11,T-UNX,15,,2025-09-05T17:34:23.314913+00:00,2025-09-05T17:34:23.314913+00:00
c4176990-8058-4436-a9af-d14f19567be1,ee9634bf-b92f-4093-89ba-fe9f20ed2adb,7e382bb6-8d52-4a99-8424-30bed02eeb13,2025-05-18,A-EXC,10,,2025-09-05T17:34:23.314931+00:00,2025-09-05T17:34:23.314931+00:00
4fd168e2-330a-41f0-8ad4-c70e034a9532,81c62899-b0e4-4cf7-8d93-6bf550ab66d3,195335ea-df4a-47c5-8d60-453cb53d829d,2025-07-18,QUA,10,Verified by office,2025-09-05T17:34:23.314948+00:00,2025-09-05T17:34:23.314948+00:00
5ff5d23b-19ca-4a4a-a71e-23eefe0a51d9,544493a8-2346-46a3-bbfe-d7507ebbf876,5381fdd1-0b66-4af4-b2b5-2ac47d1cfc4d,2025-06-19,A-UNX,15,Verified by office,2025-09-05T17:34:23.314966+00:00,2025-09-05T17:34:23.314966+00:00
18849553-0b9e-4fe5-940a-519a5952c47a,9a19f3e4-370c-425f-b5f3-9f509eba2d16,9d60df03-ff47-4e96-be06-e7eaf035d197,2025-07-13,SA,60,Left early for appointment,2025-09-05T17:34:23.314984+00:00,2025-09-05T17:34:23.314984+00:00
5a3eebdd-8c95-420a-8317-4ffa73b1e715,0d9bb4ec-9b0e-451e-a6a5-93b776f34233,549c4054-2136-42b7-9cf6-36d345f72ac8,2025-07-24,QUA,,Verified by office,2025-09-05T17:34:23.315005+00:00,2025-09-05T17:34:23.315005+00:00
191fd830-8c39-4418-90d7-2077931a1d05,544493a8-2346-46a3-bbfe-d7507ebbf876,1633ca1c-d135-4cd9-9685-4adbe346f46f,2025-03-21,QUA,0,Left early for appointment,2025-09-05T17:34:23.315023+00:00,2025-09-05T17:34:23.315023+00:00
d20cbddf-f766-4607-9bde-ac4790e462c3,2943f113-0386-4947-8c41-8e16aca00798,e7e784a0-fb5d-432e-9afd-a7fb3701a6e1,2025-04-10,QUA,15,Parent called,2025-09-05T17:34:23.315044+00:00,2025-09-05T17:34:23.315044+00:00
3b45e0fe-0a21-46ae-813b-624f03a94b6c,4a75ce3b-6df4-45f2-9cc9-397ca40e4c6e,8ccb4d87-c63c-4dfd-bcf3-178f95e8d225,2025-04-18,T-EXC,30,Left early for appointment,2025-09-05T17:34:23.315062+00:00,2025-09-05T17:34:23.315062+00:00
fcda469b-2622-4a24-b890-ea2d7f9a3667,9a19f3e4-370c-425f-b5f3-9f509eba2d16,79c1b4cc-d1cb-4669-84ab-13e0f0ea486b,2025-05-20,SA,45,Excused absence,2025-09-05T17:34:23.315081+00:00,2025-09-05T17:34:23.315081+00:00
e33c1c19-5693-445f-b8de-6ffd978ed286,c48e6e6a-28df-4744-b568-f19b3a4a7ac5,513ad7ba-0a46-4359-9a3c-50b7a42a859f,2025-06-01,SA,60,Parent called,2025-09-05T17:34:23.315101+00:00,2025-09-05T17:34:23.315101+00:00
5b27adbb-b1a5-4004-bdf7-854aa1f09e34,4a75ce3b-6df4-45f2-9cc9-397ca40e4c6e,f5e46cc1-e376-404a-82a9-a29f90355bc4,2025-04-11,MED,45,Parent called,2025-09-05T17:34:23.315120+00:00,2025-09-05T17:34:23.315120+00:00
b3ec183c-085e-4717-bce2-98db914a2286,8d32e9de-90b8-47c2-8220-e49110eeb2fa,a8225a93-a624-41db-9d95-0cb3e2984d70,2025-05-19,ISS,5,Tardy due to bus delay,2025-09-05T17:34:23.315138+00:00,2025-09-05T17:34:23.315138+00:00
f3559c45-5a36-40b0-ab35-329f07a88301,a47736c6-6639-44c6-bfaf-f722b7f4ad20,f5e46cc1-e376-404a-82a9-a29f90355bc4,2025-04-01,OSS,60,Left early for appointment,2025-09-05T17:34:23.315155+00:00,2025-09-05T17:34:23.315155+00:00
f59daaf6-4faa-4529-a36f-7da4c123f9f0,ad8013c3-0d83-44f2-8577-addfed5bb9cf,ee83157a-5763-4c95-b580-62307a5f405d,2025-05-01,A-UNX,10,Left early for appointment,2025-09-05T17:34:23.315173+00:00,2025-09-05T17:34:23.315173+00:00
7f859d6b-6a44-451a-bde0-7cf4217e9ff0,544e394a-b65c-499d-8919-81dfbd6eb6f7,2dddab6e-e68a-465b-a2a5-0577cd023e12,2025-05-24,ED-EXC,5,Excused absence,2025-09-05T17:34:23.315191+00:00,2025-09-05T17:34:23.315191+00:00
ab4623d5-963b-45cd-b35c-ee2f85bccb92,544e394a-b65c-499d-8919-81dfbd6eb6f7,010ddeeb-2ecc-4ef3-b3d3-7686c3898f24,2025-04-04,ED-EXC,45,Tardy due to bus delay,2025-09-05T17:34:23.315209+00:00,2025-09-05T17:34:23.315209+00:00
2489aaa0-f99d-4be4-ae4e-81bb5d8cd885,3ef0b431-dbb8-4fe9-a50d-4e57d7928965,41ff776e-3123-44e9-aa04-3565b75446ec,2025-03-20,P,30,Tardy due to bus delay,2025-09-05T17:34:23.315227+00:00,2025-09-05T17:34:23.315227+00:00
ce4d14d4-2800-475e-a205-9661f1517ba9,266955de-b5f6-4b0b-a9bd-71b12a555e17,597e94a1-c72f-499d-95d8-a7bf3bd95723,2025-08-31,UN,,,2025-09-05T17:34:23.315245+00:00,2025-09-05T17:34:23.315245+00:00
f31deb3f-2dce-4b6c-beb3-94c7731d967f,81c62899-b0e4-4cf7-8d93-6bf550ab66d3,bbc207c3-0dea-452c-9209-ded54a7b8fd2,2025-08-22,MED,60,Verified by office,2025-09-05T17:34:23.315265+00:00,2025-09-05T17:34:23.315265+00:00
d5122b7f-8f8c-4bfb-a6fa-59c4056f3d1f,0d9bb4ec-9b0e-451e-a6a5-93b776f34233,d0b2c73f-b670-48e4-8621-28acfd5ea6aa,2025-05-06,A-EXC,10,Excused absence,2025-09-05T17:34:23.315283+00:00,2025-09-05T17:34:23.315283+00:00
de1e5d2c-65ec-4323-8aea-00eae0bde834,2931ba3c-91c3-4887-8b89-4d7e2769b177,3de16451-b7bc-4b74-9f69-65e8afd0a5fa,2025-04-09,MED,10,Excused absence,2025-09-05T17:34:23.315301+00:00,2025-09-05T17:34:23.315301+00:00
33e9ec7b-a127-4217-a73b-75510554a88a,6ace31c2-2761-4594-bf27-05741275c293,22c768ec-27bf-46c8-b8e6-0f56f2d47ce1,2025-07-18,A-EXC,5,Parent called,2025-09-05T17:34:23.315319+00:00,2025-09-05T17:34:23.315319+00:00
d081c10d-ada5-4b3b-898f-813dc1a95cd0,0d9bb4ec-9b0e-451e-a6a5-93b776f34233,e28e3490-3826-4596-a7ca-ec953d033576,2025-03-17,ISS,10,Verified by office,2025-09-05T17:34:23.315336+00:00,2025-09-05T17:34:23.315336+00:00
8fd7241a-8ab5-491e-a1aa-62ba369d4b3b,8d32e9de-90b8-47c2-8220-e49110eeb2fa,cbbdb0cb-44f5-4df3-ae66-b3b9440db7f6,2025-06-05,T-UNX,5,Tardy due to bus delay,2025-09-05T17:34:23.315354+00:00,2025-09-05T17:34:23.315354+00:00
50cee869-ddeb-4a83-93ec-a3d3dfca0a98,4a75ce3b-6df4-45f2-9cc9-397ca40e4c6e,3b1c8ed9-b67a-4f28-a099-16fce4a88937,2025-05-13,T-UNX,30,Verified by office,2025-09-05T17:34:23.315371+00:00,2025-09-05T17:34:23.315371+00:00
1c1e825f-a721-41f9-9232-85e111d9a928,b8177dd1-8c7d-4370-8e54-db2ecf25e5a7,29455b37-7287-476a-8df5-6e8035761dac,2025-05-16,UN,60,Left early for appointment,2025-09-05T17:34:23.315392+00:00,2025-09-05T17:34:23.315392+00:00
13148625-3144-4094-a614-b273501b4d8b,ad8013c3-0d83-44f2-8577-addfed5bb9cf,7e24aa4e-c34b-4260-82fd-54a34071fb80,2025-04-21,A-EXC,10,Left early for appointment,2025-09-05T17:34:23.315411+00:00,2025-09-05T17:34:23.315411+00:00
ebc71dc1-8dab-447d-9cfe-7d860aa74c40,93d8da2f-34c9-4523-bf1e-3d06d9cc9fd3,3cc7888e-35e1-41de-be04-bacc4cc2f251,2025-06-19,MED,30,,2025-09-05T17:34:23.315429+00:00,2025-09-05T17:34:23.315429+00:00
e678ce06-9577-4467-b01b-d3e620c14c21,4a75ce3b-6df4-45f2-9cc9-397ca40e4c6e,04ad5720-618b-422e-a0e1-7c3d3c634ae5,2025-06-21,FAM,5,Verified by office,2025-09-05T17:34:23.315449+00:00,2025-09-05T17:34:23.315449+00:00
6c0debda-dac6-4796-8fa3-c31d121797f7,0d9bb4ec-9b0e-451e-a6a5-93b776f34233,94208c55-747b-49d9-9501-0b7e078f5915,2025-04-25,ISS,30,Parent called,2025-09-05T17:34:23.315467+00:00,2025-09-05T17:34:23.315467+00:00
ca66da2f-616e-4dbb-ae69-414abb698c97,8d32e9de-90b8-47c2-8220-e49110eeb2fa,060986ff-38e0-47a4-95a6-3d51030b1ab2,2025-05-26,P,45,Excused absence,2025-09-05T17:34:23.315485+00:00,2025-09-05T17:34:23.315485+00:00
91930a62-6d9b-4446-bf78-5cdc6b351e45,8d32e9de-90b8-47c2-8220-e49110eeb2fa,09eae51a-bc54-4bd3-bafa-c9060f47e306,2025-03-26,QUA,45,Left early for appointment,2025-09-05T17:34:23.315503+00:00,2025-09-05T17:34:23.315503+00:00
0ef90db1-8a9d-4701-983e-ba5548274d3f,ef75f5d1-0189-455a-ae54-9f3cb07ebda6,df7e388a-767b-45d8-bd56-f227a7a322d7,2025-08-27,A-EXC,,,2025-09-05T17:34:23.315524+00:00,2025-09-05T17:34:23.315524+00:00
c4de9adc-f7b9-4b08-9d53-291ad1975ed0,1faa09eb-9b75-42a4-8573-529fcb02c2b1,0609db1f-302e-4015-9985-b16bb272f3c8,2025-06-03,QUA,15,Tardy due to bus delay,2025-09-05T17:34:23.315542+00:00,2025-09-05T17:34:23.315542+00:00
c8ec5507-f230-454a-8fe1-8ed3e0f1a53f,ae1ea90c-f0eb-4eec-8074-aa59762e34c7,3cc7888e-35e1-41de-be04-bacc4cc2f251,2025-05-05,QUA,,Parent called,2025-09-05T17:34:23.315561+00:00,2025-09-05T17:34:23.315561+00:00
0d8ab03a-20a5-4b13-8f56-ded02757f9dd,c0ad55d4-dc88-448c-bf92-e8e04cb4a6f0,262f396b-bd8d-4e73-b6aa-c5f89ca08f03,2025-05-24,T-EXC,30,Verified by office,2025-09-05T17:34:23.315578+00:00,2025-09-05T17:34:23.315578+00:00
f7e29181-e988-452e-89a6-8f6cc0521ea3,ef75f5d1-0189-455a-ae54-9f3cb07ebda6,b24eefef-bae5-4c30-bb7c-fd2391ec371e,2025-06-24,T-UNX,15,Parent called,2025-09-05T17:34:23.315596+00:00,2025-09-05T17:34:23.315596+00:00
62a1a645-65cc-4de1-aa69-ec448954d711,544e394a-b65c-499d-8919-81dfbd6eb6f7,0b8ea411-a564-4a12-b343-8a9629083f4b,2025-05-04,A-UNX,60,Excused absence,2025-09-05T17:34:23.315614+00:00,2025-09-05T17:34:23.315614+00:00
882582dc-081e-40de-8ba9-1dd50a35a07b,0f89ea3a-a47d-4a92-91f5-8fda4b325cb8,45ef0aad-7a16-41c1-8a68-f0a847d61cf7,2025-07-03,A-EXC,5,Verified by office,2025-09-05T17:34:23.315632+00:00,2025-09-05T17:34:23.315632+00:00
8040f965-767a-4388-8e1c-c98a6bba1647,9a19f3e4-370c-425f-b5f3-9f509eba2d16,a4b89925-58f2-4632-abe2-df1c05e9dcaa,2025-07-12,A-EXC,30,Parent called,2025-09-05T17:34:23.315649+00:00,2025-09-05T17:34:23.315649+00:00
8c6e9ca9-4474-45e7-8f02-ee3844b54a81,aaf386f3-6ac7-41fe-9ed6-a083ff6e405b,597e94a1-c72f-499d-95d8-a7bf3bd95723,2025-05-09,QUA,,,2025-09-05T17:34:23.315667+00:00,2025-09-05T17:34:23.315667+00:00
e1434d5f-5ae3-4b72-af01-cfef3f61f086,739d9103-c19c-4bd6-9885-8ca94d530ec1,33162a55-9e91-4d77-b333-43d45469f7dd,2025-08-31,A-EXC,15,Left early for appointment,2025-09-05T17:34:23.315684+00:00,2025-09-05T17:34:23.315684+00:00
6d0ae55c-bb56-4931-a804-056110872ccc,130bac8c-248c-4f46-ad42-c4854bd2e630,787d2e87-2ccb-4465-a2a6-4b04ba4ca918,2025-05-01,FAM,0,Parent called,2025-09-05T17:34:23.315702+00:00,2025-09-05T17:34:23.315702+00:00
e160ac6e-c163-424e-8424-9c963365a645,a5a7c462-ea1e-4445-ae62-ac43a0d63a7f,9569e346-7d23-4c25-9632-16596e8b2f47,2025-08-15,MED,0,Excused absence,2025-09-05T17:34:23.315720+00:00,2025-09-05T17:34:23.315720+00:00
e9b38a93-37fb-4a3e-a4d2-786d6ad78dae,5adbbd09-5b39-4bc3-9bf5-ace96a75ff95,97fa0462-2eb9-4824-bfdd-4169c05b5650,2025-06-19,MED,30,Verified by office,2025-09-05T17:34:23.315738+00:00,2025-09-05T17:34:23.315738+00:00
e0e00be2-5f7d-4e9c-aff0-a22e407c8746,891a7e69-73c7-4f9f-b38a-6bf90053de9c,1a2707b8-e56c-44d3-93a5-da3053d35641,2025-04-18,A-UNX,60,Parent called,2025-09-05T17:34:23.315758+00:00,2025-09-05T17:34:23.315758+00:00
5ff41417-1043-4b43-9923-330d2a7090aa,ee9634bf-b92f-4093-89ba-fe9f20ed2adb,3a7e28bf-66ac-439e-9536-bc214ac50d7b,2025-08-24,ED-EXC,5,Tardy due to bus delay,2025-09-05T17:34:23.315779+00:00,2025-09-05T17:34:23.315779+00:00
7b022818-e9de-4cef-a8bb-72bdb7d08dce,81c62899-b0e4-4cf7-8d93-6bf550ab66d3,010ddeeb-2ecc-4ef3-b3d3-7686c3898f24,2025-06-06,ISS,5,Excused absence,2025-09-05T17:34:23.315797+00:00,2025-09-05T17:34:23.315797+00:00
f7333266-e58f-4193-9596-3799fab44957,5d8813cf-6b4b-4b4e-b1d5-0d9d6e1c5474,136f88b8-a995-45e0-840d-de42f5cff500,2025-03-16,QUA,60,Parent called,2025-09-05T17:34:23.315818+00:00,2025-09-05T17:34:23.315818+00:00
3383450a-58f2-4181-82a8-1b163f59966c,c151150b-a12c-41a0-a43f-8357bc1e8c20,6f30dcf3-d6a0-42f9-8eb8-72520cfac80b,2025-08-09,SA,60,Left early for appointment,2025-09-05T17:34:23.315836+00:00,2025-09-05T17:34:23.315836+00:00
53016fe7-355d-4388-bff2-0778fdafea15,83d75f92-d03f-46d0-8b2e-2319a4cd4f19,5efed34d-122a-4825-94db-efc8659ddc88,2025-05-31,ED-UNX,45,,2025-09-05T17:34:23.315854+00:00,2025-09-05T17:34:23.315854+00:00
61c36215-ad3c-4e8c-8144-5171edc021cb,ad95ed1a-62c5-47e7-96d7-ea9f02f301a0,94208c55-747b-49d9-9501-0b7e078f5915,2025-06-28,A-UNX,,Parent called,2025-09-05T17:34:23.315872+00:00,2025-09-05T17:34:23.315872+00:00
7210b01e-281d-4b2b-83dc-95f5c9804a17,5d8813cf-6b4b-4b4e-b1d5-0d9d6e1c5474,55496547-dd2a-4f16-9afc-b8ee6ed000b1,2025-08-17,A-EXC,,Excused absence,2025-09-05T17:34:23.315889+00:00,2025-09-05T17:34:23.315889+00:00
7c5b33a9-2900-4b31-92dc-b87ea351ae53,ef75f5d1-0189-455a-ae54-9f3cb07ebda6,55496547-dd2a-4f16-9afc-b8ee6ed000b1,2025-03-27,ED-EXC,10,Left early for appointment,2025-09-05T17:34:23.315907+00:00,2025-09-05T17:34:23.315907+00:00
d9ca2e48-3084-450b-af46-eaa07b711e28,6df281b6-9e3e-4efb-a0fa-16b5b0fae2ab,22c768ec-27bf-46c8-b8e6-0f56f2d47ce1,2025-06-21,QUA,15,Excused absence,2025-09-05T17:34:23.315924+00:00,2025-09-05T17:34:23.315924+00:00
7713b1dd-e4bb-4771-a72d-0bee67f65b26,266955de-b5f6-4b0b-a9bd-71b12a555e17,f84557c6-be94-4c5b-bcff-c7075ad6e909,2025-08-18,T-EXC,,Verified by office,2025-09-05T17:34:23.315942+00:00,2025-09-05T17:34:23.315942+00:00
9f816034-2961-4f24-81fc-d154830851fb,5d8813cf-6b4b-4b4e-b1d5-0d9d6e1c5474,29455b37-7287-476a-8df5-6e8035761dac,2025-04-25,T-UNX,45,Parent called,2025-09-05T17:34:23.315960+00:00,2025-09-05T17:34:23.315960+00:00
f69ea441-6864-4d5a-8492-103f35012de4,a47736c6-6639-44c6-bfaf-f722b7f4ad20,45ef0aad-7a16-41c1-8a68-f0a847d61cf7,2025-04-14,QUA,,Tardy due to bus delay,2025-09-05T17:34:23.315978+00:00,2025-09-05T17:34:23.315978+00:00
bed5b75f-466c-4119-be26-c63a02bc1072,2943f113-0386-4947-8c41-8e16aca00798,dc94ff08-d22c-491f-88c8-b574ed287355,2025-03-24,ED-UNX,30,Tardy due to bus delay,2025-09-05T17:34:23.315996+00:00,2025-09-05T17:34:23.315996+00:00
7d47c6a6-f576-4c9e-87f2-6442b4577083,8c7e92ed-d98a-4de5-b353-3539711d623d,87b2e807-0ca0-4166-aca6-4ddfbb971058,2025-04-14,FAM,10,Left early for appointment,2025-09-05T17:34:23.316014+00:00,2025-09-05T17:34:23.316014+00:00
2d5f62ac-cbc0-4597-a6b8-2ff8ebe1515c,0d9bb4ec-9b0e-451e-a6a5-93b776f34233,57036141-808c-4afb-a055-d100d4a41c2c,2025-08-16,FAM,30,,2025-09-05T17:34:23.316034+00:00,2025-09-05T17:34:23.316034+00:00
fe4ae35b-5411-4f82-900e-e8215d3813b5,5497bab3-8c03-4960-b086-0852fffb6d0d,60e87d88-fa66-4b23-95bb-904c8216e215,2025-08-22,T-EXC,0,Parent called,2025-09-05T17:34:23.316053+00:00,2025-09-05T17:34:23.316053+00:00
e7114c24-1d23-4f0a-8fe4-1de6c98c5a8f,9ad1e3df-1d4d-47c7-ba55-85a725f887bc,7778bc4c-6b4d-4138-81b7-edea39993cf8,2025-05-15,QUA,10,Left early for appointment,2025-09-05T17:34:23.316070+00:00,2025-09-05T17:34:23.316070+00:00
1dea2733-7ecd-41fc-9014-d6e1c5366520,a5a7c462-ea1e-4445-ae62-ac43a0d63a7f,63c98af8-9139-47a4-b12e-404173275dcc,2025-03-14,QUA,45,,2025-09-05T17:34:23.316088+00:00,2025-09-05T17:34:23.316088+00:00
0ea0ac6f-bd75-4762-adc8-f0720b36a07b,a5a7c462-ea1e-4445-ae62-ac43a0d63a7f,f4303da9-1eb0-4179-8575-a8d39a6292f6,2025-07-28,OSS,45,,2025-09-05T17:34:23.316106+00:00,2025-09-05T17:34:23.316106+00:00
26d307f2-9c1b-4309-9a57-f560839d3d13,a5a7c462-ea1e-4445-ae62-ac43a0d63a7f,b4f927b1-5bc7-49cc-ae55-daccb4599610,2025-05-23,SA,5,Verified by office,2025-09-05T17:34:23.316123+00:00,2025-09-05T17:34:23.316123+00:00
0f91e7a1-e45b-4eb5-a4dd-dd11567cf624,9a19f3e4-370c-425f-b5f3-9f509eba2d16,2220bc27-9df2-4b42-b77b-9e3f12225d56,2025-07-20,A-UNX,,,2025-09-05T17:34:23.316144+00:00,2025-09-05T17:34:23.316144+00:00
5857f810-bd1a-4bfa-9580-0d4d973db56c,2943f113-0386-4947-8c41-8e16aca00798,7b0dedd7-bb58-412e-84c3-166b17e6ca5e,2025-06-15,ED-UNX,5,Parent called,2025-09-05T17:34:23.316165+00:00,2025-09-05T17:34:23.316165+00:00
872bf654-8b1f-49fd-a727-72e11964ea75,c0ad55d4-dc88-448c-bf92-e8e04cb4a6f0,79c1b4cc-d1cb-4669-84ab-13e0f0ea486b,2025-06-13,P,45,Excused absence,2025-09-05T17:34:23.316184+00:00,2025-09-05T17:34:23.316184+00:00
466e87cf-1718-4fe7-b8f1-0dd08d41fa43,739d9103-c19c-4bd6-9885-8ca94d530ec1,e7f4ff0f-41ea-44ed-9146-54be2be71563,2025-04-30,A-EXC,0,Parent called,2025-09-05T17:34:23.316201+00:00,2025-09-05T17:34:23.316201+00:00
b70686f1-d299-4184-b924-71317ca7fe4e,83d75f92-d03f-46d0-8b2e-2319a4cd4f19,8b23ef98-60a9-439f-bfcf-95f9f1ff33ca,2025-03-11,T-EXC,5,,2025-09-05T17:34:23.316219+00:00,2025-09-05T17:34:23.316219+00:00
1025b200-88b0-4f6d-a6b7-2096966310d3,3ef0b431-dbb8-4fe9-a50d-4e57d7928965,ac0a768e-eacd-4b95-91c8-73c974a25464,2025-05-05,QUA,60,Tardy due to bus delay,2025-09-05T17:34:23.316237+00:00,2025-09-05T17:34:23.316237+00:00
f605ac42-d832-4ff3-817a-4b699798c91c,891a7e69-73c7-4f9f-b38a-6bf90053de9c,2a56419e-2554-477d-9e5f-2d2b1533d639,2025-05-18,MED,45,Verified by office,2025-09-05T17:34:23.316254+00:00,2025-09-05T17:34:23.316254+00:00
